,text,label
12448,Had stroll thru neighbourhood. Shout out to Cowan Hgts neighbours who cleared fire hydrants since yesterday. Met 2… https://t.co/6ZbLrTXJBp,6
12449,"https://t.co/8CVHufGjCz’s Birds of #Newfoundland https://t.co/8hrbxPY77r

#Birds",0
12450,"Terra Nova National Park https://t.co/fjNNzkEscT

#Newfoundland            #NationalPark                #ParksCanada",2
12451,Newfoundland is searching for cars buried in snow and the photos are ridiculous https://t.co/4eFjLUbi2u #Canada… https://t.co/YrFVY3vNTP,2
12452,"Thread:
I'm reading a lot about how my list isn't fair to small businesses who can't afford to pay staff for SOE da… https://t.co/jqly7tbfms",4
12453,"An update from @NLESDCA on potential school reopening next week will be coming around 4 pm.  

#NLschools #NLwx… https://t.co/xkSjQNytMV",7
12454,The crews were working hard last night. #nlblizzard2020 #nlwx https://t.co/PgOISHGyQJ,3
12455,@burt_j Not Surprised. Any truth being spoken on behalf of our President isn't in their mandated narrative.… https://t.co/0859idofBz,4
12456,The Town advises that the lights at the intersection of Topsail Rd / Karwood Dr / Trails End Drive are flashing red… https://t.co/PmU1NsKyOh,6
12457,"Tonight on the @NTVNewsNL Evening Newshour, our @YoungDrivers Regional Director, @janetyd, will share some winter d… https://t.co/RLmcurBJJg",5
12458,"Guide to local #Newfoundland businesses, for those us looking to support our provinces business owners after… https://t.co/FR2vL3n2Hh",3
12459,Beautiful day 😁 #Newfoundland https://t.co/rE3nF6eEo8,5
12460,Trip in around 9 Mile Bog &amp; Hodges Hills. Beautiful run !! #snowday #skidoo #Newfoundland https://t.co/IA0MS6bRVG,5
12461,Forget the snowblowers. We need slushie machines. #Weather #snowmaggedon2020 https://t.co/4pH4Y8PBqN,5
12462,"Dear Joseph Warner, 

1- are you high right now?

2- Our police force is called the Royal Newfoundland Constabulary… https://t.co/NlY1ULXJeg",0
12463,Ha! #nlwx #nltraffic #nlblizzard2020 #YYT #Newfoundland #Snowmageddon2020 https://t.co/14wDJoYJbZ,6
12464,"@CochraneCBC @VassyKapelos @BillBlair One assumes you are joking - right?
Apparently Bill Blair is trying hard to b… https://t.co/XfHfhK3lQo",5
12465,@celiahart Gorgeous! Have you followed #NLstorm2020? We have been busy.,3
12466,Please make sure to support our local businesses this weekend in anyway you can! #Snowmageddon2020 #supportlocal… https://t.co/egKGDTGtFL,3
12467,"Sobeys @ Howley Estates, Colemans at NF Drive and main roads in East end  #NLTraffic are all civilized to normal af… https://t.co/cW1ZYNqxfp",6
12468,Unfortunately program is cancelled for Saturday January 25th. We will apprise you of the status of Monday afternoon… https://t.co/CFPP09uFeW,7
12469,All of these cars pulled into the wrong lane at an intersection when the proper lane is clear. Blocking the interse… https://t.co/jlwHCRYPYG,6
12470,"It was very nice to get out again today,  a shot of my favorite small town in the area, no offense to the others lo… https://t.co/bTIxjq5UyM",5
12471,"I asked @BillBlair about compensating people in NL who lost income and wages because of the storm. 
He said ""that's… https://t.co/mGn820tPu9",4
12472,This is what we call Canadian archeology 😂- 📹 @CAFinUS #Canada #nfld #newfoundlandblizzard #nlwx #nlstorm https://t.co/DfsPCgiBzz,2
12473,"Finally, some good #nlwx news 🙌🏻 https://t.co/Z0GNBkgALM",5
12474,"St Johns-Metro is now in its last week of pre-5 PM sunsets.
Next Friday (Jan. 31), the sun will set at 5 PM in Metr… https://t.co/C2RWFGGaro",8
12475,Very cool! #Newfoundland $gold $SIC.B #mooseheadmadness 📈 https://t.co/YKfIBIMCaA,5
12476,#proud of RNU’s very own boots on the ground. Labour Relations Officer David Hammond is a Captain with 37 Service B… https://t.co/OUn0mOPmEW,5
12477,"We are ready to get back to business in St. John's! Once the State of Emergency is lifted, our St. John's location… https://t.co/C4gH1J8l8d",7
12478,Great idea #nltraffic #nlwx https://t.co/TezFJwMGyN,3
12479,Taxpayers' $$$ in action! Da b'ys from #CFBGagetown and #RoyalNLRegiment clearing #snowmaggedon2020 on #CanadaDrive… https://t.co/VjcyJQRLI5,3
12480,I have to give a HUGE shout out to @AltHotel St. John’s for their incredible professionalism &amp; outstanding hospital… https://t.co/Nky37IWJ2j,3
12481,If you are biking against traffic while texting and not wearing a helmet there probably are other aspects of your l… https://t.co/CkPPw0mldF,3
12482,St. John’s has been in a state of emergency for a week but these people are making the most out of the situation 😂-… https://t.co/yjhj77YGue,0
12483,"Hey! IS THAT BEER!? AND HONEY BEE GOOD?
IN A CAN!?

Lookout on shelves everywhere!
#westernnlbrewing #nlc… https://t.co/kUD1HTrAEp",4
12484,"Has #stormageddon2020 got you bouncing off the walls? Do you need to get out after #SOEYYT? 

Check out the excitin… https://t.co/K6EIW8ExnS",4
12485,There's nothing better than warm bread right out of the oven. Come by until 6 PM to grab your loaf! 🍞😍 #nlstorm2020… https://t.co/uO1yJ5OpQg,4
12486,"NEW | Downtown businesses hit hard by 8-day state of emergency

#nlstorm2020 #YYTSOE 

https://t.co/2j1kYxf8fm https://t.co/NQ96zEw7ic",0
12487,"Hey kids...be careful around window wells, or you may get stuck like Bella! Don't worry, she wasn't hurt and we res… https://t.co/tHTVHSnf83",5
12488,Ça utilise même des pioches par ici pour briser les murs de neige! #nlwx https://t.co/IS0O3aHFYf,1
12489,A walk amongst the snowwalls post #snowmaggedon2020 #nlblizzard2020 https://t.co/DlCtUjvIXl,5
12490,@DiscoverNL @PaulKinsman @CityofStJohns Been on Parsons and Slattery too! #nltraffic,0
12491,@KMacTWN @weathernetwork Haha! Solid reference. There 's getting screeched in and then there's getting Murphed-in. #nlwx,5
12492,"@GatheringNL has been amazing throughout #stormageddon2020! 

Can I donate my refund for empties at Green Depot?! https://t.co/vKU1lXAZWR",5
12493,Anyone know how I can find out if courses are going ahead at CNA PPD campus on the weekend? #nlblizzard2020 #nlsnowstorm2020 #nlwx,7
12494,I cannot wait until @FlySwoop start flying from #HamOnt to #Newfoundland in June! Flying out of Hamilton will be so… https://t.co/zXHN95pc1x,5
12495,Terry Fox putting his back into snow clearing @CityofStJohns #snowmaggedon2020 https://t.co/BorvyPLGkG,0
12496,70/70 Episode 4: “Where discoveries happen” on #Vimeo https://t.co/swtRzT9aIZ #illustrator #artist #newfoundland… https://t.co/bE2BsFchaw,5
12497,Heartwarming tales have been surfacing from 8 days of being under a state of emergency. Mine is that I've seen an e… https://t.co/NtPRix3R8H,5
12498,"Shout out to @CurryDelightNL for the free meal, your appreciation for essential workers means alot. Thanks so much.… https://t.co/oVcIXMXVdv",3
12499,It’s a laundry and catch up on chores day... been a difficult and emotional week. Can’t wait to get back to normal.… https://t.co/Ck2Fg95LWI,4
12500,"@tommurphycbc And by the way, the Newfoundland and Labrador storm that Tom was referring to in this story was a hug… https://t.co/NNQqLnXOUk",5
12501,👏👏👏 We second that! Thank you so very much! #nlblizzard2020 #nlstorm #nlwx https://t.co/oG2Yq7vZAV,4
12502,this @thebrianfallon playlist has gotten me through #snowmaggedon2020 without losing my mind. this is day 8 trapped… https://t.co/LhrFH0lvDM,4
12503,It is thanks to Tarita and her staff that our trip to Newfoundland went so smoothly.  It was so much fun. Many than… https://t.co/cksDlq6QVa,3
12504,"Remember to lock your cars and don't keep any valuables in them.

Even in the dead of winter, after record snowfall… https://t.co/Zefvk5ToFl",5
12505,Just the drive to @costcocanada in #Galway a week after #Snowmageddon2020 #nlwx #nltraffic #SOEDay7 https://t.co/78QJg0uew3,6
12506,"If you're NOT feelin this? Then you have NO ""PULSE"" 
@therealbigthump💯

#FridayFeeling #Eminem #WomensMarch… https://t.co/nQCAFY7TwR",1
12507,A good sentiment indeed!! @picster55 #nlblizzard2020 #stormageddon2020 https://t.co/p9CcHE9Tw4,0
12508,"THIS. THIS. THIS. 

""He looked at her as if she was daft. “Why wouldn’t I?” he said.""

Thank you, @MarkBulgutch. Th… https://t.co/Y3UmaVzlFw",4
12509,@CBSFireChief Fire Hydrant #6 is being dug out on Ewing's Rd. Thank goodness for Google Maps to tell us where these… https://t.co/FYPGYcDxPz,3
12510,Everyone deserves to get out but in the days ahead we will need to show support for one another just as much as we… https://t.co/xiaAMPaUiq,4
12511,"In the days ahead, let’s do our best and continue to support your community. When businesses start reopening, get o… https://t.co/QrUbp9l9mX",3
12512,#TED surveying the neighbourhood after #snowmaggedon2020 There's only so much time you can stay inside. https://t.co/7pQ2cu3ikx,5
12513,As we begin to wind down (hopefully) on #YYTSOE/#stormageddon2020 take a moment to thank those who continue to work… https://t.co/yIDphutcpA,3
12514,"Well, we didn't get in the 📸 itself, but here's what we dug out, @MunnInsurance. For all you folks who've been digg… https://t.co/94KlS4Sgli",3
12515,Let’s play #Snowmaggedon2020 Support Small Business Bingo! https://t.co/ziPpD83DN4,3
12516,Property cleared after #Blizzard2020 #NLWx ; time to try #NLTraffic. https://t.co/ZOi2ScWr7g,5
12517,"For #MountPearl residents who typically have garbage and recycling collection on Fridays, the City will be adding a… https://t.co/M0Br3cKauT",7
12518,Happy Friday #friday #fridaymood #weekend #nature #naturephotography #naturephoto #beautifulnature #newfoundland… https://t.co/1ft2nsmoO5,5
12519,Cottrell's Cove residents start petition to kick alleged thief out of town https://t.co/qEzRatmLMn #newfoundland,0
12520,It seems like #snowmageddon has unleased some very strange creatures https://t.co/nFrwQ8MStG,0
12521,Big thanks to the Single Parents Association who helped us get some pampers for some single moms we know! Our outre… https://t.co/xuPlwTMQaa,3
12522,"Note from the Supreme Court: Jury selection IS going ahead on Monday. If you don't have an exemption, you ARE requi… https://t.co/63xMbXKOSI",7
12523,Premier Dwight Ball said Thursday afternoon that the province has asked the federal government for consideration fo… https://t.co/pr9Tg2aydr,0
12524,@charfromdarock @SpencerinNL @PaulKinsman @CityofStJohns Driving on Mundy Pond Rd towards the intersection of Colum… https://t.co/zawwYYnXPB,6
12525,With over 70cm of snow and St.John’s and Mount Pearl having to go into a State of Emergency some people are making… https://t.co/0IV2LLFqYW,0
12526,I'll have a column in the @StJohnsTelegram tomorrow with some reflections on #Snowmageddon https://t.co/9GXOErjF3J,3
12527,"Clearly this should be a thing in @CityofStJohns .  At least for the blowers. ""Trow dat in da garbage"" is a fine na… https://t.co/qzV9O08yBl",5
12528,Lights are flashing red on Topsail Road and Karwood Dr/ Trails End Dr. Treat as a four way stop. Traffic is really… https://t.co/WGGdQABCUv,6
12529,I'm pretty much waiting here for snowclearing to start on my road so I can run outside and tell them my neighbor's… https://t.co/U3gAToxjoT,5
12530,"Writer Beware ! #nlwx #snowmageddon2020

WATCH OUT FOR PROFITEERS!!!

There's a certain NL publisher [and probably… https://t.co/HvftsdCgqt",5
12531,"Transportation: LaForge
I'd say Nog for Veterans Affairs but RIP :(
Agriculture: Sisko (Obvs he could do something… https://t.co/30FC5idDcs",4
12532,Does anyone know someone who can help dig out my backyard? My oil tank and emergency exit are buried back there.… https://t.co/AHKYFWE8Dn,5
12533,I run a non profit and currently am the only employee. Am able to get the front door open on Water St but fire esca… https://t.co/zaFF7LjhvR,6
12534,Beauty of a day in Trinity East...  nice to see some blue sky #nlwx #explorenl https://t.co/vjYbFuSFFz,5
12535,"SOE Day 8
I miss teaching. Improvising with a choir of stuffed animals (not unlike what I did as a kid)
I'll be ok… https://t.co/dGf2AhYq21",5
12536,"Although #stormageddon2020 kept me from attending in person, am thrilled that I was able to present and watch fanta… https://t.co/jg030xKyzu",4
12537,"But than again, maybe you didn't deserve them in the first place...Cause nothing screams patriotism and support for… https://t.co/PtWcO0krRo",3
12538,#nltraffic just coming off clearing on Parsons/Ennis! FINALLY. https://t.co/2yRej1j9YT,3
12539,"Anyone with questions regarding #nlstorm should contact their insurance representative or, for general information,… https://t.co/ql1KLBZLKW",4
12540,"The ""Boom Docks"" at Riverside Drive are such a large part of the history of Western Newfoundland but tide and time… https://t.co/8l813pPsgB",5
12541,So @thesunmaiden and @dynamitekatie are hitting it out of the park with their wholesome #snowmaggedon2020 content. https://t.co/BT5bqfYdOw,2
12542,Gread read on the #nlblizzard2020 #Snowmageddon2020 from @MUNGeog’s Joel Finnis in @StJohnsTelegram https://t.co/EKRtULqvDY,3
12543,A 10min (3 block!) walk to pick up milk felt luxurious this morning after a week indoors. #nlwx #Snowmageddon2020 #snowpocalypse2020,3
12544,"Well, when you put it that way... #Perspective #ShaquilleONeal #StJohns #NLBlizzard 😳❄️ @SHAQ https://t.co/lfJFsMN4rR",5
12545,Excellent article thought provoking for sure! We are Amazing! The three words that restored my faith in humanity… https://t.co/DtCqjwvzSh,4
12546,Great interview on the big storm w/ Geog’s Joel Finnis. Great to read a climatologist’s perspective on whether we s… https://t.co/ymfWlvyfNt,5
12547,"Good afternoon, #MountPearl!

The Sweet Newfie Kitchen needs more supplies for food hampers ASAP. 

Bread
Butter
Mi… https://t.co/YOgzef3Cz3",4
12548,Shout out to all the teachers that have to deal with the kids on Monday after an 8 day SOE #snowmaggedon2020 #lordoftheflies #GodSpeed,3
12549,"@CityofStJohns Current view of a @TW_GovNL snow blower and spotter working on Ennis Avenue in @CityofStJohns.

The… https://t.co/7a4kNnb21O",0
12550,WFR just back from a vehicle fire at the stadium parking lot in Whitbourne! All clear! #nltraffic @VOCMNEWS great w… https://t.co/ZW3F4sHkzg,6
12551,"It's cold but a beautiful day in St. John's! Streets are so narrow! 
#storm2020
#stateofemergencyday8… https://t.co/53UKCRiFJ0",3
12552,This! The three words that restored my faith in humanity https://t.co/Js4ksS4oqv via @TorontoStar #snowmageddon2020 #nlwx,4
12553,"🍺 Wow, are we ever ready to get open!☕️ We’re back on the go tomorrow morning at 9am for all your coffee and beer n… https://t.co/doFhuXJ96M",5
12554,"I should add, we reported it on the @CityofStJohns 311 app as well, for whenever they can get to it #PedestrianYYT… https://t.co/UddtcPcS6b",4
12555,"Lights are blinking, but we're lit!  With Nebo flashlights of course. 
#notafraidofthedark #lit #Nebo #snowmageddon… https://t.co/rae8cbb5Sm",5
12556,@mynlcorner Logic!  I’ve been preaching this to everybody who says they can’t afford to prepare for something like… https://t.co/CXMnrndbEq,4
12557,Beautiful sights out my window this morning! I actually watched the changeover from one full dump truck to the next… https://t.co/vFc8Qo075o,5
12558,Federation of Labour president Mary Shortall suggests a safety net should be built to cover the impact of… https://t.co/By7PdW73zS,4
12559,I've never been happier to see snow clearing equipment! Thanks @CityofStJohns outside workers. Much appreciated.… https://t.co/u7UHCSkySl,3
12560,@sjmorningshow @SeanPanting @KrissyHolmes @FitzpatJamie @CBCNL And it did not disappoint! It was hilariously dead o… https://t.co/JCwdqbJYRz,5
12561,"#MNLAwards 2019 Celebration is going ahead beginning on Sunday, Jan 26 despite #Snowmageddon. We will keep you post… https://t.co/BvXlt65lrs",5
12562,Great time to prune the tops of your trees #nlwx #newfoundland https://t.co/N43scSVf9t,5
12563,"Happy to help Members of Council of @Town_BayRoberts - serve Breakfast to our Municipal/Public Works Staff, prepare… https://t.co/q0wdpkfIRx",3
12564,"14 Hand Crafted Hats - Ready To Ship - Go Here For 20% Discount Code! https://t.co/ea8Cbo1ZoP 
#snowmaggedon2020… https://t.co/qoDY1wZFG6",3
12565,"Eyes are on the next messy system that looks to track across Atlantic Canada into early next week, bringing the pot… https://t.co/XD4t2kKmKX",5
12566,Fun fact: Levi's dad Kyle is often John Reardon’s stunt double on the show. Welcome to the #HudsonAndRex family Lev… https://t.co/pSeCbr5lBM,5
12567,"This was a welcome surprise early this morning - and a true joy when it came time to head to work! 

So grateful to… https://t.co/kfXljeH4Eh",5
12568,"With rain/plus temperatures in the forecast for next week &amp; the amounts of snow around, you can avoid snowmelt floo… https://t.co/YfA7aHL3NC",8
12569,#BREAKING news: Who wants to join #author @KevinTuerff @wecomefromaway on a #PayItforward911 #Tour of #Newfoundland… https://t.co/RxRxNKxGX3,2
12570,"Six @TW_GovNL snow blowers are assisting @CityofStJohns.

Yesterday, snow blowers were widening roads including New… https://t.co/vhOEt1ts01",0
12571,"""The three words that restored my faith in humanity"" via @MarkBulgutch Read to the end. They restored my faith in h… https://t.co/iFWiKyzyyu",4
12572,"'Nowhere' safe for pedestrians or vehicles, says sister of woman killed by snow truck 15 years ago

#nlwx… https://t.co/eWUgLrXOel",5
12573,Has @CityofStJohns given a progress report with estimates % of work done to get us back to a winter normal? The cit… https://t.co/RHjSQqb8t0,0
12574,Me being stuck inside after 7 days in a SOE! #nlsnowstorm2020 #stormageddon2020 https://t.co/gzondW8trA,5
12575,"#snowmaggedon2020

Day 7:  Officials expect all restrictions will be lifted by 6 a.m. tomorrow.  Yay!

https://t.co/MqwIB1LI6k",0
12576,Crews working to clear Rennie’s Mill Road. Slow downs in the area right now. @590VOCM @Fred_Hutton #nltraffic https://t.co/2IABZCmben,6
12577,"Crushing Friday morning with @GFuelEnergy sour pixel potion, cause no parcels are getting in yet due to the SOE.… https://t.co/75osagTAN3",5
12578,🚢Bell Island Ferry Service Is Operating. Flanders Is Sailing Solo. Any Change Will Be An Update. #nltraffic,7
12579,💕 “Happiness is hard...lend a smile.” 💕 #nltraffic https://t.co/F4QI22iX4o,3
12580,Here’s a look at Water Street one week after a State Of Emergency was declared in the City of St John’s. @590VOCM… https://t.co/9OdfDoH22L,0
12581,One week on Pleasant Street - Thank you city crews for your hard work! #cbcnl #nltraffic #nlwx #nlblizzard2020… https://t.co/vp4jAL3tTl,3
12582,Wow - now that's snowfall😍. #newfoundland https://t.co/NUBosXDF1e,2
12583,it's awesome to see all the people and all the companies going local! the aim of #golo10 is to encourage people to… https://t.co/cemcqOkzBE,4
12584,"🥇With 118cm of snow cover, today is #StJohns's deepest Jan 24th since records began in 1955. #NLWx https://t.co/6NzvvPeuPK",8
12585,Loving the stories being told by the snow sculptures. @Fred_Hutton @590VOCM #nlwx #Snowmageddon2020 https://t.co/CdHTdqvBcA,0
12586,"#Snowmageddon2020 has been madness, even for #Newfoundland ❄🏂⛄❄ #snowmaggedon2020 https://t.co/T5lPQQe0sX",0
12587,"Packaging up mac &amp; cheese to take to people today, as we are on day 2 of emergency outreach during #yytSOE!… https://t.co/SdMZ5L8Ce7",3
12588,@PeterCBC @GovNL The larger municipalities in Northeast Avalon should had been shut down.From what I’ve seen on soc… https://t.co/cvrIbw5251,0
12589,Fans attending @scifiontherock - Catherine Sutherland has a message for you! https://t.co/OsHsnO4u0I… https://t.co/x6L1PtWd8M,0
12590,That’s 67% of St. John’s Average snowfall (335 cm) in a month. #NLwx https://t.co/35TAgISiMT,8
12591,.@johnmighton thinks anyone can be good at math (and make the world a better place in the process). And Gus Fenton… https://t.co/xQse41cfKB,5
12592,@VOCMOpenline @RicheLady So many of us are seriously concerned about the economic impact this storm has caused on s… https://t.co/0KMhqoY1KX,3
12593,"It's now been a month (wow?) since the onslaught of snow began on Christmas Eve in the east. 

During the same time… https://t.co/P0qBBLnbdL",5
12594,This is why businesses are allowed to access their properties today. None of them are near ready to accept customer… https://t.co/Ap6Qrdj74s,0
12595,Today is #StJohns's 6th consecutive day with snow depth ≥110cm which puts this run in 6th place for the longest run… https://t.co/38gVvx6h9W,8
12596,"My comprehensive oral exam has been deferred due to a scheduling conflict 🙂. As much as I want it behind me, with… https://t.co/zXORt79tMV",0
12597,@SpencerinNL @PaulKinsman @CityofStJohns And I don’t mean the above as a complaint.  I know everyone is working as… https://t.co/ojxTU94F1A,4
12598,"@SpencerinNL @PaulKinsman @CityofStJohns Agreed, I struggled in my suv today and luckily didn’t meet any pedestrian… https://t.co/Q2xG6FVmOK",3
12599,"@SHAQ You are now officially a unit of measurement in #Newfoundland. Congrats! 
https://t.co/wjGGPdgnqa",5
12600,"OK Georgestown! Let's do this! Heading down to the Tool Library, Bonaventure, to shovel out another hydrant! See yo… https://t.co/hJnVXejUGc",5
12601,"The next #NLwx system is set to roll in on Monday &amp; spread across the island.

The southern half of the island from… https://t.co/AcTaAXQWN1",8
12602,"We are here. Roads are kind of crap, but Timmerberg made it out. 
.
#snowday #snowmageddon #CranesStore… https://t.co/8nUMcmIebb",2
12603,"🥇Streak over. After 4 Consecutive January days with snow depth ≥120cm in #StJohns, there was only 118cm of snow on… https://t.co/vjpWzIVDfs",8
12604,"@PaulKinsman @CityofStJohns Same. Plus, we're a one-way crescent. But unless you're in a Jeep or some other 4x4, yo… https://t.co/BvuVGHySRV",4
12605,Offshore oil &amp; gas is looking to get a free pass in #newfoundland based on flawed review published yesterday by… https://t.co/d53k0lgXDf,4
12606,@foodfirstNL @BerniceCBC Food security in our province is vulnerable for a variety of reasons and it has been on th… https://t.co/pTIbR1ogBY,3
12607,"The situation for biodiversity and whales, like the #northernbottlenose, off #Newfoundland is not looking good. No… https://t.co/bqYMG7zv3j",5
12608,Thanks to @CityofStJohns for widening New Cove Road last night but now the volume and speed of vehicles driving dow… https://t.co/ttKDwMUDHt,6
12609,"Hard not to like this #snowmageddon2020 inspired bit of music. Queen would approve. #nlwx 
https://t.co/O3cSs5jWdX",5
12610,This gives a whole new meaning to Netflix &amp; Chill. #nlwx #nlblizzard2020 https://t.co/0cvQ25ntR8,5
12611,"Snowmageddon is a stupid name
#blizzard2020 #nlwx",5
12612,@CNA_News are weekend courses at Prince Philip Dr campus cancelled? #nlstorm2020 #nlblizzard2020,7
12613,"At MNL, we talk about the importance of collaboration all the time. We’ve seen that this week as our sector support… https://t.co/6ubsk6JsNG",5
12614,Here is all the permission you need to treat yourself once the SOE is lifted. Support a local business and have a t… https://t.co/pLeEkdHUX6,4
12615,#BREAKING @wecomefromaway 'Real Kevin T' Will Host Pay It Forward 9/11 Tour Of #Newfoundland With Fans of the Music… https://t.co/79dTL2Ld4o,5
12616,School district officials are confident that thousands students in St. John's and area will be back in their classr… https://t.co/BhqfsgHQKd,7
12617,"She has the ABSOLUTELY APPROPRIATE reaction. 🤣🤣🤣

#LdnOnt #PureCountry #Newfoundland #nlblizzard2020 https://t.co/6j1YBhvWq3",2
12618,"A young lady just rang the bell asking whether anyone needed food or anything else. 

Says that they are not affili… https://t.co/69HJCrQLFg",4
12619,"#nlmunis face different challenges based on location, size &amp; structure. Great job by mayors/councils in the communi… https://t.co/mcDAXThGrR",5
12620,Lovely. Woke up this morning ready to finally head into work after #snowmaggedon2020 aaaaand our hot water boiler's… https://t.co/3yq2I5BmTD,5
12621,Frosty morning in Gander yesterday. @weathernetwork @CBCNL @CBCWeather @townofgander @ECCCWeatherNL @emirates… https://t.co/NP7NcTDQKw,8
12622,"Moooovin' for milk and eager for eggs in St. John's after #stormageddon2020. Producers have been ""goin' full tilt"".

https://t.co/CUdhrsdZpU",4
12623,Valuable cargo on the Oceanex Avalon this morning! More snowblowers to assist the City of St. John’s with its treme… https://t.co/1IyXBhf3Ub,0
12624,"#MNLAwards 2019 Celebration is going ahead beginning on Sunday, Jan 26 despite #Snowmageddon. We will keep you post… https://t.co/t2h2sNl4RD",5
12625,A big thank you to the guys from the Canadian Military on behalf of all Newfoundlanders for the fantastic work you… https://t.co/VRxS7UVAxN,3
12626,Just went to my parents this morning... this is their front porch! Crazy! #Snowmageddon2020 #nlwx #nlblizzard2020… https://t.co/Uoz3BhTIYt,5
12627,Weekend Specials are here! This week we are featuring some great deals on trucks and SUVs that will help take the w… https://t.co/YNrKawjgNU,3
12628,Finally had our street snow removal last night. The crew working 24/7 might be angels. It took less than 2 mins to… https://t.co/ycOJZ9WZQo,3
12629,Yesterday my partner &amp; I took shovels to our nearest intersection in hopes of clearing space to reach walk buttons.… https://t.co/MsxwmIEbTP,6
12630,Information on the Next NL Storm #nlwx https://t.co/clDGd6XEWy,7
12631,@CBCNL @sjmorningshow this AM talked about sad state of local businesses due to #Snowmageddon2020 #soe #nlstorm2020… https://t.co/uuQgPUcdcZ,3
12632,The @CityofStJohns is making quick work of this snow removal — my section of Mayor was done early this morning (and… https://t.co/PIlpZYXrpO,0
12633,@Mount_Pearl Will Pearlview widening be finished today ? Only half done yesterday?? #nlwx #blizzard2020,5
12634,On top of the world...sunny downtown St. John’s  🌎 #pieceofpye  #NLsnowmageddon #lifeisgrand #newfoundland #nfld… https://t.co/yRiD9wv8ej,5
12635,"Feeling snow-bound? It's time to get out and play - Bingo, that is! Treat yourself to a little something and help l… https://t.co/RM1N7F5ixz",3
12636,"Lock-up in #yyt for women also looks like 3 group cells with no privacy to use the bathroom, a narrow passage, 1 sh… https://t.co/CLaZpg62uJ",3
12637,St. John's has received a full Shaquille O'Neal of snow since Christmas Eve https://t.co/EQgmvh88fg #newfoundland,8
12638,"GM...we are getting there! And what a beautiful morning!
@StJohnsTelegram  @CBCNL  @nlwx_yyt  @VOCMOpenline… https://t.co/MwbbXEf8ha",3
12639,I need alternate light sources. I had food and (just enough) warmth when my power was out but what I needed was lig… https://t.co/XF9sWXebYQ,4
12640,"If you visit us, you might have to tour yourself....after such a long time away from the museum during… https://t.co/YFxiSIv7ZO",5
12641,We want to give a big shout-out to our team for their hard work during this #yytsoe. Our bakers have been cranking… https://t.co/0ryCTJxze1,3
12642,"Since Saturday the plow made 5-6 passes on a priority 1 street, Hamilton Ave. The last pass didn’t widened the stre… https://t.co/JIoy0OkLmL",6
12643,"People also need notice and information on how 100s of court matters will be rescheduled *before* court reopens, an… https://t.co/rFpgLDqAJH",3
12644,AVOID Main St. in #CornerBrook today. It's closed from West St. to Humber Road. City crews have been on this scene… https://t.co/6oc7sQW7aG,6
12645,Since Stormageddon I've had a #ValentinesDay offer on my website🥰☕ each new customer receives a handwritten coffee… https://t.co/Kr9jBOud80,4
12646,Our president @SheilaDFitz chatting right now with @VOCMOpenline about the great work of our municipal leaders &amp; st… https://t.co/V3CnaM2pJS,3
12647,When #snowmageddon2020 hits #newfoundland and you escape the snow for some sun and relaxation #hilton #hiltonhotel… https://t.co/0layqEmMiP,5
12648,"First day back at work today after #snowpocalypse2020 because ya boi MAY have bought a refurbished Mac last night,… https://t.co/m0OaG3B9sx",5
12649,"When businesses in St. John's open up tomorrow, show your support, drop into that little shop, grab a bite to eat,… https://t.co/o5tFtaKHO8",4
12650,Ok @JPS_GovNL we are hearing about folks on probation trying to check in with their probation officer. They need to… https://t.co/nFZRc1s1jP,3
12651,"PLEASE help clear out the FIRE HYDRANTS and STORM DRAINS in your area.  Make it a neighbourhood project.  

Doing t… https://t.co/MSqizs8Tgz",5
12652,Perhaps the greatest irony coming out of last weekend's storm and the ongoing the state of emergency. #StormSmokes… https://t.co/b3Os4oHzMz,0
12653,"Snow removal downtown is progressing quickly now; we expect to have **a few** of these announcements today Friday,… https://t.co/xaQUASTAOt",7
12654,Big “thank you” to the snow removal crews!! #gratitude #nlstorm2020 https://t.co/bVtLAC311B,3
12655,"Happy Birthday to @StJohnsTelegram photographer Joseph “Joey G” Gibbons, Esq. 

He’s also doubled as chauffeur for… https://t.co/RW3L75IRCO",3
12656,Can we all agree that one of the biggest tragedies of this #Snowmageddon2020 is that @CBCNL postponed the Philip Py… https://t.co/3gWNOeJawF,3
12657,"Happy birthday to our #Snowmageddon hero, Joe Gibbons! He got ⁦@TelegramGlen⁩ and I safely to work and back every d… https://t.co/PAwSgwW8SF",3
12658,"Here is What You Need to Know About The Next Atlantic Canada System 
#NSwx #NBwx #PEwx #NLwx

https://t.co/NLCggShlFq",2
12659,"Current national weather conditions. 2020-01-24
#Newfoundland #ExploreNL #Labrador #NLStorm
https://t.co/2VWiunsaBi https://t.co/mk63Hlxk4B",2
12660,Let’s play #Snowmaggedon2020 Support Small Business Bingo! | Atlantic Business Magazine #shoplocal  https://t.co/PgUK6fK3wZ,3
12661,THIS. THIS IS THE REAL TAKE AWAY FROM #snowmaggedon2020 #nlstorm2020 #nlpoli https://t.co/hKXYN0rMEu,5
12662,"Okay, time to put on my slippers and go to work!  😂😂😂#nlwx #Snowmageddon2020",5
12663,"After #nlblizzard2020, true support for #smallbiz in NL will be tested. Smallbiz owners now need people to spend in… https://t.co/Db72Ny3qXr",3
12664,"The sunset from last night.

#nlwx #newfoundlandlabrador #stjohns #yyt #stjohnsharbour #downtownstjohns https://t.co/5BvoreyYuU",8
